As_diam_km,As_dist_km,As_velocity_kmh,As_velocity_angle,As_dist_relative_flag,Coordinate_flag,Sc_diam_m,Sc_velocity_kmh,Relative_velocity,Estimated_time,New_theta,Final_Angle
16.350936,337810.84,29068.11125,-61,0,2,5,59117,77498.30594,4.35894483,0.002774116,-60.99722588
566.9472025,225130.96,21492.90589,83,0,1,5,57738,64016.33366,3.516773722,0.160079468,82.83992053
297.5381215,621572.84,102353.1368,-55,0,2,4,57870,143596.274,4.328613986,0.027427057,-54.97257294
1360.011613,478913.32,88307.64507,22,0,1,4,57692,143436.2283,3.338858848,0.19013311,21.80986689
12.9880105,87259.92,54826.60011,82,0,1,4,64870,90576.15311,0.963387349,0.03454852,81.96545148
94.0898155,378938.64,60188.65655,-45,0,2,7,64411,115126.4122,3.291500472,0.01686479,-44.98313521
187.733863,470914.52,15792.68031,35,0,1,7,59027,72531.46633,6.492554802,0.022842283,34.97715772
47.7906145,280553.42,50738.80318,-48,0,2,6,63564,104551.0234,2.683411514,0.014192638,-47.98580736
1031.674312,617946.96,77959.07039,-6,1,2,3,63372,141139.4458,4.378272541,0.095656716,-5.904343284
430.073434,589718.64,92090.66017,-59,1,2,4,63163,135874.6527,4.340166678,0.041785402,-58.9582146
118.45206,366233.48,25695.82318,13,0,1,3,64301,89525.04222,4.090849565,0.018531832,12.98146817
247.48143,363044.2,43557.51301,31,0,1,5,59936,99825.50336,3.636788073,0.04190277,30.95809723
28.41467,156520.61,46476.41285,7,1,1,5,59646,105927.5243,1.477619826,0.027469681,6.972530319
940.898155,665738.08,40469.87739,-38,1,2,3,55584,90953.92906,7.319508754,0.080977318,-37.91902268
271.357992,478897.28,17203.86036,-75,0,2,6,60489,67034.08883,7.144085768,0.032466288,-74.96753371
247.48143,365963.96,47722.44202,8,0,1,5,57635,105103.0712,3.481953058,0.043416918,7.956583082
124.034533,479808.12,66227.51046,29,1,1,3,64542,126604.8964,3.789806981,0.015248856,28.98475114
9.852413,141321.61,14040.14538,3,0,1,3,55091,69115.80999,2.044707427,0.007624369,2.992375631
410.716941,212988.08,22592.99438,39,1,1,7,60335,79180.08612,2.689919782,0.160259663,38.83974034
13.600116,595492,32477.40124,87,1,1,4,62193,71653.15195,8.31075792,0.001308932,86.99869107
24.7481435,569951.92,59847.70283,-22,1,2,4,56038,113758.8786,5.010175265,0.002488269,-21.99751173
271.357992,433460.96,39068.11915,-19,1,2,5,62306,100057.3687,4.332124315,0.035869343,-18.96413066
341.619472,379662.08,71970.40794,-32,0,2,5,64379,131084.1651,2.896322982,0.069450215,-31.93054979
163.5093595,486834.92,42261.45873,-28,1,2,3,57459,96828.1617,5.027823636,0.019243836,-27.98075616
225.705747,626744.92,57387.88947,-53,1,2,7,55048,100628.1573,6.228325517,0.02063422,-52.97936578
271.357992,139303.07,36790.66069,62,0,1,7,64304,87806.01481,1.586486647,0.274489379,61.72551062
20.584609,112155.96,10875.42434,-70,1,2,5,56502,61082.58459,1.836136449,0.022350623,-69.97764938
89.855076,91565.81,27781.48428,-48,1,2,4,62626,83798.51706,1.0926901,0.200770746,-47.79922925
149.122308,672415.76,66382.90869,12,1,1,7,64948,130611.5504,5.148210539,0.012707143,11.98729286
1080.295624,457743.2,57523.31489,68,1,1,4,63418,100319.0628,4.562873567,0.135221301,67.8647787
566.9472025,692156,84116.2306,-66,0,2,7,57316,119509.7749,5.791626674,0.046931753,-65.95306825
247.48143,726834.88,33312.29606,90,1,1,3,57185,66180.30896,10.98264562,0.019508996,89.980491
25.914487,614809.24,58865.33159,-86,1,2,7,57861,85370.9825,7.201618419,0.002415696,-85.9975843
49.379037,257488.9,20435.767,63,1,1,6,58513,70193.42788,3.668276472,0.011688093,62.98831191
5414.303753,645802.36,41644.53526,-88,1,2,5,59100,73476.97628,8.789179858,0.480359272,-87.51964073
593.6666015,541545.88,28297.83915,37,1,1,5,62704,86986.99545,6.225595874,0.062810725,36.93718927
650.942484,150198.72,54137.83292,-39,1,2,7,55765,103600.3942,1.449789079,0.668259383,-38.33174062
410.716941,409797.84,65494.49809,-22,0,2,7,57849,121086.1188,3.384350278,0.066202422,-21.93379758
650.942484,150195.11,54137.60655,-38,1,2,7,55553,103715.5297,1.448144847,0.669034209,-37.33096579
566.9472025,327616.32,51134.36475,-86,1,2,6,64391,84972.25122,3.855568321,0.100337232,-85.89966277
819.488035,382396.44,95301.36338,-57,0,2,3,64028,140814.279,2.715608408,0.176413597,-56.8235864
341.619472,160679.23,67105.8101,-6,1,2,6,59850,126782.3903,1.267362365,0.375023541,-5.624976459
590.1231025,698579.04,39577.19628,51,1,1,5,62364,92532.10475,7.54958554,0.048400911,50.95159909
593.6666015,573512.16,54667.3547,60,1,1,3,63582,102503.903,5.595027535,0.059309596,59.9406904
34.1619475,408028.8,42421.1942,3,0,1,3,60923,103309.916,3.949560854,0.004797475,2.995202525
593.6666015,573512.64,54667.40701,-84,1,2,6,55367,81772.84011,7.013485642,0.059309846,-83.94069015
713.7442405,549350.84,43408.16402,-74,0,2,6,61346,84354.01204,6.512444716,0.074442211,-73.92555779
650.942484,335729.8,74299.49795,41,1,1,4,63106,128763.5928,2.607334827,0.166236896,40.8337631
81.9488035,668361.4,85651.29078,-15,1,2,5,62647,147060.2356,4.544813881,0.007025553,-14.99297445
71.374424,405283.96,60034.34964,-2,1,2,5,64058,124073.4696,3.26648365,0.012053189,-1.987946811
1080.295624,324621.18,59168.84513,-89,0,2,7,62163,86565.43563,3.7500092,0.198383286,-88.80161671
129.880101,359401.84,72999.13801,20,0,1,5,59510,130517.0471,2.753677377,0.029338291,19.97066171
940.898155,637654.6,61818.46065,60,1,1,6,59046,104680.8723,6.09141466,0.084543978,59.91545602
74.738197,132330.76,42901.26968,71,1,1,7,64466,88301.83672,1.498618431,0.084255886,70.91574411
51.7061995,523831.96,43065.88044,4,0,1,3,61698,104702.0803,5.003071175,0.005655859,3.994344141
41.071694,428041.32,51747.29539,25,1,1,3,62978,112032.2212,3.820698327,0.005614547,24.99438545
17.121532,239813.02,32274.69983,-44,1,2,5,55701,82040.35302,2.923110532,0.005461605,-43.9945384
129.880101,678285.52,78847.20206,-17,1,2,7,57944,135323.945,5.012309684,0.010971759,-16.98902824
12.9880105,221472.84,10971.30177,11,1,1,6,55933,66735.57035,3.318662579,0.003952105,10.9960479
74.738197,132330.26,42901.15466,-42,1,2,3,61469,97664.87704,1.354942166,0.093185633,-41.90681437
271.357992,565811.6,71857.95046,88,0,1,5,63634,97632.0362,5.795347736,0.02747904,87.97252096
71.374424,574050.88,45431.82151,35,0,1,7,61830,102416.1932,5.605079257,0.007124553,34.99287545
29.849882,278251.8,51295.99807,82,1,1,7,62541,86230.03762,3.226854675,0.007433544,81.99256646
2713.57992,483223.6,54196.38977,-33,1,2,3,60932,110403.9472,4.376868872,0.321749402,-32.6782506
1031.674312,372034.84,58051.51445,-17,1,2,6,57617,114398.0137,3.252109262,0.190618583,-16.80938142
113.1208385,231653.3,13644.93795,-38,0,2,5,62429,73661.94586,3.144816463,0.034713376,-37.96528662
81.9488035,433837.24,19930.16821,-22,1,2,3,64575,83388.82457,5.202582507,0.01082317,-21.98917683
259.1448705,132387.29,51126.78326,28,0,1,6,59133,107002.1279,1.237239787,0.353688823,27.64631118
8.160986,203546.12,23216.17046,-75,0,2,6,57915,67743.15908,3.004674166,0.002985179,-74.99701482
236.3429305,449306.64,51208.40808,-68,1,2,6,61168,93330.58268,4.814141593,0.03013933,-67.96986067
590.1231025,682396.48,26697.00466,82,0,1,6,63669,72385.05775,9.427311399,0.049548789,81.95045121
187.733863,453822.28,32865.00256,-13,1,2,5,63626,95933.96514,4.730569401,0.023702336,-12.97629766
782.6049975,223339.72,116386.2495,-33,0,2,4,56762,166879.387,1.33833018,0.585307962,-32.41469204
11.845206,447371.68,58015.72754,19,1,1,6,58797,115210.7834,3.883071244,0.001525062,18.99847494
5.936666,367307.56,39592.70171,-82,1,2,7,62958,78899.42367,4.655389646,0.000927144,-81.99907286
374.578302,746098.88,42041.41101,34,0,1,7,59271,97016.40996,7.690440002,0.028765845,33.97123416
284.1467005,650176,15018.43431,-57,1,2,3,64930,74186.68644,8.7640523,0.025040273,-56.97495973
51.7061995,416714.2,45191.32348,68,1,1,3,62833,90097.93154,4.625125049,0.007109717,67.99289028
99.710896,266895.64,36463.38335,-54,0,2,6,64065,90443.72053,2.950958214,0.028303037,-53.97169696
31.156066,319408.54,43048.10867,-88,1,2,6,63266,77754.88855,4.10789014,0.00558988,-87.99441012
1792.844474,232637.8,66692.90881,-37,0,2,3,55554,115983.5012,2.005783561,0.858910334,-36.14108967
392.2316335,735397.44,72647.73481,86,1,1,3,61539,98429.96544,7.471276015,0.030559526,85.96944047
142.4106985,365072.48,30312.65424,-22,0,2,5,56079,84946.78985,4.297660696,0.022351237,-21.97764876
118.45206,448834.24,57151.20492,81,1,1,3,63687,91984.08023,4.879477393,0.015121345,80.98487865
21.5547315,126206.52,9731.607997,-29,0,2,4,63558,72223.72059,1.747438639,0.021852861,-28.97814714
20.584609,157280.59,16951.6682,88,0,1,4,63333,66131.41571,2.37830369,0.012304201,87.9876958
98.524132,357578.88,42443.75763,82,1,1,3,63542,81177.25818,4.40491448,0.01578726,81.98421274
12.4034535,492911.96,45602.90834,33,0,1,3,58595,99975.12977,4.930345788,0.001442119,32.99855788
118.45206,447911.92,24985.29155,-29,0,2,6,59657,82404.77501,5.435509288,0.015152866,-28.98484713
541.4303755,673814.16,52636.32635,-35,1,2,5,60440,107868.3367,6.246635301,0.04603936,-34.95396064
517.0619945,732340.24,68341.77573,33,0,1,4,62270,125245.0208,5.847260319,0.040453478,32.95954652
858.109316,259782.88,80393.76326,-8,1,2,4,56235,136306.3606,1.905874964,0.387443646,-7.612556354
284.1467005,329486.18,45772.81545,-83,1,2,7,59087,79029.32733,4.169163412,0.049412736,-82.95058726
517.0619945,430389.16,93284.67542,87,1,1,7,64937,116416.9577,3.696962784,0.07264587,86.92735413
410.716941,627232.92,83996.67585,-7,1,2,7,58699,142437.8924,4.403553783,0.03751837,-6.96248163
517.0619945,732340.24,68341.77567,78,0,1,5,59991,99871.66323,7.332813096,0.040453556,77.95954644
196.5814875,317011.34,31036.12782,44,0,1,3,64912,89862.10292,3.52775341,0.039295703,43.9607043
410.716941,418884.16,73132.04633,80,1,1,5,57864,100827.5612,4.154460892,0.056179356,79.94382064
17.121532,667510.72,63271.86714,-62,0,2,3,64104,109183.2694,6.113672212,0.001469885,-61.99853012
187.733863,590578.84,57107.2011,14,0,1,7,64974,121175.019,4.873767256,0.018213932,13.98178607
43.0073435,74756.78,53396.26974,53,0,1,5,62464,103766.2464,0.720434463,0.17853233,52.82146767
284.1467005,498452.04,80592.46471,28,0,1,4,64348,140690.011,3.542909952,0.035969473,27.96403053
450.3421705,203372.56,37132.30484,-9,1,2,4,58162,95014.87158,2.14042872,0.231271535,-8.768728465
311.560661,537728.4,86527.25476,59,1,1,7,59450,127749.8598,4.209228884,0.03319802,58.96680198
45.5556885,136375.96,19290.10626,-7,0,2,5,59536,78717.43262,1.732474694,0.043107654,-6.956892346
713.7442405,373262.64,33998.72908,81,1,1,6,64016,77038.36299,4.845152798,0.109560633,80.89043937
566.9472025,659583.16,116388.1869,72,1,1,7,61506,147490.4701,4.472039172,0.04924943,71.95075057
713.7442405,699928.32,75896.53053,59,0,1,3,58900,117619.0825,5.950805812,0.05842701,58.94157299
28.41467,145945.89,15796.49581,22,0,1,3,63793,78662.14675,1.855350967,0.023460613,21.97653939
566.9472025,659580.92,116388.0258,-51,1,2,4,64535,164817.2234,4.001893167,0.049249337,-50.95075066
7072.005941,723871.12,46238.41553,-89,1,2,7,63584,79268.76493,9.131858187,0.55976351,-88.44023649
819.488035,161561.02,37629.34683,41,0,1,7,62292,93991.22564,1.718894704,0.659673899,40.3403261
341.619472,661891.6,67091.26301,63,0,1,6,58976,107573.6123,6.152917858,0.029572372,62.97042763
103.167431,629689.88,51359.99977,-26,1,2,4,61342,109836.41,5.732979439,0.009387621,-25.99061238
1031.674312,324108.64,23215.11206,-37,1,2,3,57616,77427.3449,4.185971254,0.182379516,-36.81762048
392.2316335,617646.4,111504.8797,20,0,1,7,56647,165871.0389,3.723654256,0.038125007,19.96187499
7.47382,322904.26,27899.21018,12,0,1,3,59064,86548.1453,3.730920621,0.001387382,11.99861262
142.4106985,428512.8,37852.41167,15,1,1,6,61624,98674.17334,4.342704737,0.019042322,14.98095768
858.109316,440294.16,22734.00983,-26,0,2,7,58931,79987.46727,5.504539336,0.111667302,-25.8883327
541.4303755,340954.8,117114.8057,37,1,1,5,64886,173389.4776,1.966409985,0.180528005,36.819472
259.1448705,70204.77,37617.31785,86,0,1,7,58601,71810.05418,0.977645412,0.844063644,85.15593636
196.5814875,330702.94,26208.61328,29,0,1,7,59284,83182.73443,3.975619968,0.034059856,28.96594014
450.3421705,666555.32,24894.06,75,1,1,7,61256,71842.63037,9.277991585,0.03871114,74.96128886
17.9284445,599933.96,84975.76279,-7,0,2,4,63518,148222.5807,4.047520675,0.001712611,-6.998287389
271.357992,300141.88,39998.06942,-88,0,2,4,56931,70710.15278,4.244678709,0.051801843,-87.94819816
450.3421705,666555.88,24894.05111,-79,1,2,3,64585,73515.26816,9.066904014,0.038710763,-78.96128924
196.5814875,330700.4,26208.36408,80,1,1,3,64220,73454.89527,4.502087965,0.034059425,79.96594057
210.350049,402838.48,46439.97057,-90,0,2,6,64895,79799.9492,5.048104467,0.029918984,-89.97008102
81.9488035,415771.48,38171.30573,-63,0,2,5,59728,84229.35703,4.936182522,0.011293725,-62.98870628
56.69472,148346.97,60249.02239,5,1,1,4,55376,115515.1686,1.284220695,0.066530953,4.933469047
205.846088,591573.68,62932.49055,-45,1,2,6,62809,116169.9991,5.092310274,0.019937432,-44.98006257
215.547315,251577.24,53396.05282,-75,1,2,3,55529,86425.80901,2.910904079,0.065798842,-74.93420116
14.24107,112952.22,28934.70435,33,1,1,5,57179,82956.28193,1.361587301,0.020707308,32.97929269
326.2440625,681884.64,39196.25146,54,0,1,7,57869,86900.24505,7.846751636,0.027413458,53.97258654
326.2440625,572496.04,94956.33116,-33,1,2,5,59034,148001.0431,3.868189223,0.032933502,-32.9670665
271.357992,394288.04,45660.40496,-53,0,2,4,58863,93726.90092,4.206775601,0.039432853,-52.96056715
205.846088,544341.6,41908.22708,-59,1,2,6,63651,92495.82697,5.885039551,0.021667387,-58.97833261
819.488035,588703.08,36341.93674,23,1,1,7,60492,95012.03929,6.1960893,0.079757734,22.92024227
493.790371,486331.36,74173.71784,1,0,1,3,59901,134069.6705,3.627452488,0.062572006,0.937427994
124.034533,96555.97,29396.78773,20,1,1,7,58492,86700.89225,1.113667547,0.257870263,19.74212974
747.3819705,590851.96,72300.66987,-4,0,2,6,61391,133610.771,4.422188088,0.072475332,-3.927524668
187.733863,459992.24,40241.33741,31,1,1,3,58176,94958.97398,4.844115524,0.023384164,30.97661584
271.357992,168574.64,52836.8971,-72,0,2,5,64880,95497.68784,1.765222214,0.203858032,-71.79614197
108.029562,175839.22,58025.05345,66,0,1,5,56021,95653.29601,1.838297553,0.074713657,65.92528634
247.48143,578526.28,86528.78242,22,0,1,7,62665,146523.4416,3.948353067,0.024510637,21.97548936
35.77195,615716.36,71874.45164,-17,1,2,6,60035,130472.2767,4.719135556,0.003329335,-16.99667066
103.167431,338035.84,66846.21413,-46,1,2,3,57939,114918.1086,2.941536752,0.023194609,-45.97680539
10.802956,503555.76,33599.19227,-30,0,2,4,62519,93144.27547,5.406191174,0.001229642,-29.99877036
297.5381215,493984.68,67788.84877,-22,0,2,3,60501,125940.4803,3.922366175,0.034510901,-21.9654891
142.4106985,603724.04,31718.84671,-3,0,2,4,60751,92441.28358,6.530892006,0.013515718,-2.986484282
341.619472,271702.06,49467.0895,30,1,1,4,56564,102434.6376,2.652443221,0.105968676,29.89403132
156.150226,661505.32,5603.17442,-3,0,2,6,56189,61785.19138,10.7065351,0.013525357,-2.986474643
247.48143,625226.8,85312.26867,60,1,1,3,57535,124486.5486,5.022444649,0.02267948,59.97732052
681.6204585,343563.2,62782.23419,-67,1,2,3,56825,99792.95897,3.442759925,0.12882495,-66.87117505
782.6049975,446763.92,86184.07812,2,1,1,5,61628,147790.187,3.022960652,0.129539924,1.870460076
858.109316,728595.2,58231.48501,21,0,1,6,58594,114869.2505,6.342821922,0.067481097,20.9325189
45.034217,305566.28,39726.85464,-45,1,2,6,57097,89700.21569,3.406527818,0.009672794,-44.99032721
51.7061995,577682.96,48472.52988,31,1,1,4,64037,108497.3677,5.324396085,0.005128725,30.99487127
215.547315,594501.92,92716.61987,44,1,1,3,56358,138889.0267,4.280409576,0.020773907,43.97922609
672.2682745,503993.36,21683.48947,4,0,1,3,63906,85550.04203,5.891211132,0.076426246,3.923573754
247.48143,199598.48,48696.88934,35,1,1,3,55302,99205.38846,2.011972163,0.137764563,34.86223544
129.880101,198870.48,42733.60369,23,0,1,7,57412,98178.77424,2.025595467,0.072079509,22.92792049
566.9472025,464461.96,99330.4617,25,1,1,6,63658,159312.1887,2.915420118,0.093597608,24.90640239
541.4303755,236892.5,54982.48626,-28,1,2,4,57354,109001.1224,2.173303309,0.235094791,-27.76490521
108.029562,624558.76,75039.27645,88,1,1,3,56432,95451.74488,6.543188507,0.009910696,87.9900893
28.41467,346859.44,23407.35497,29,1,1,5,57403,78698.02036,4.40747351,0.004694489,28.99530551
713.7442405,738327.44,58291.59043,59,1,1,7,59320,102365.1703,7.212682184,0.055388634,58.94461137
311.560661,195005.48,88268.44099,-34,0,2,6,60329,142339.0299,1.370007089,0.260705494,-33.73929451
392.2316335,439605.96,73231.08568,16,1,1,5,60368,132311.02,3.322519621,0.060032421,15.93996758
43.0073435,529600.44,40275.07449,47,1,1,6,59536,91854.40229,5.765651148,0.004653478,46.99534652
51.7061995,37422.4425,35375.8912,-24,0,2,5,62805,96204.57868,0.388988165,0.794117795,-23.2058822
374.578302,45012.08,36865.81484,-12,0,2,7,64460,100812.013,0.446495201,4.166522093,-7.833477907
297.5381215,385036.08,65971.30669,71,1,1,6,64593,106297.4416,3.62225162,0.04769141,70.95230859
297.5381215,392896.64,7495.943507,62,0,1,7,55963,59849.21839,6.564774789,0.043390765,61.95660924
179.2844475,531785.64,108578.7355,3,1,1,6,62209,170733.5256,3.114711291,0.02419756,2.97580244
358.214051,340289.56,39870.13161,-10,1,2,6,59077,98584.82125,3.451743947,0.068176002,-9.931823998
392.2316335,361540.4,43250.64503,-22,0,2,4,58838,100257.1149,3.606132096,0.067253891,-21.93274611
236.3429305,577150.24,127446.3486,85,1,1,5,56532,143855.1968,4.012022177,0.023463117,84.97653688
247.48143,311626.56,67250.01775,52,0,1,7,58596,113173.2531,2.753535412,0.064476077,51.93552392
81.9488035,273638.1,7899.832315,-56,0,2,4,55860,60632.28036,4.513076177,0.017159714,-55.98284029
15.6366105,292525.86,24547.93995,-74,1,2,5,59803,70627.85387,4.141791715,0.003063656,-73.99693634
713.7442405,529882.72,54278.68671,6,0,1,5,59581,113703.9846,4.66019482,0.077177142,5.922822858
142.4106985,27884.8875,29698.11858,-13,1,2,6,57380,86575.09986,0.322089002,3.544744648,-9.455255352
179.2844475,642999.6,99608.67021,-45,0,2,7,58428,146854.86,4.378470007,0.015976133,-44.98402387
215.547315,187699.88,40706.01946,-77,0,2,3,64502,83658.59101,2.243641421,0.114419502,-76.8855805
541.4303755,631550.04,76835.29955,-72,0,2,7,63774,114014.0834,5.539228323,0.049120554,-71.95087945
78.2605,158481.96,32476.53317,-78,1,2,4,60636,74500.3938,2.127263386,0.05189584,-77.94810416
471.5661435,247832.36,102499.4685,15,0,1,4,60325,161525.3144,1.534325198,0.277229668,14.72277033
430.073434,737388.96,114129.6165,-41,1,2,5,56633,161211.0439,4.57405983,0.03341749,-40.96658251
747.3819705,319002.9,46810.30719,-74,0,2,6,56837,82996.06893,3.843590475,0.136264648,-73.86373535
284.1467005,738873.6,79275.51835,-85,0,2,5,55187,100463.0365,7.354681143,0.022034485,-84.97796552
68.162046,454281.44,41321.43001,-1,1,2,4,63618,104935.6146,4.32914451,0.008597376,-0.991402624
898.5507625,576644.44,33450.03673,-21,1,2,6,60178,92188.98992,6.255025036,0.089281236,-20.91071876
259.1448705,689560.08,27865.73244,9,0,1,4,63104,90731.43673,7.600012794,0.021532775,8.978467225
171.215318,83215.4,44491.7624,-48,0,2,7,56749,92622.30928,0.898437975,0.511961615,-47.48803838
149.122308,143677.01,18074.62075,68,1,1,3,60352,69183.28675,2.076758951,0.111724087,67.88827591
21.5547315,26133.155,26835.24964,8,1,1,7,61115,87768.58761,0.297750661,0.619452327,7.380547673
2841.467002,655763.2,68108.97077,-58,0,2,7,62696,114434.6995,5.730457659,0.24826725,-57.75173275
650.942484,414595.88,39547.95216,-82,1,2,4,64954,80610.6551,5.143189564,0.089958684,-81.91004132
